时间,,测风塔70m风速,测风塔70m风向,温度,气压,湿度,实际发电功率
2017-8-19 19:30:00,22159,5.80 ,76.1 ,16.57,826.0 ,67 ,0.1 
2017-8-19 19:45:00,22160,6.00 ,81.0 ,16.45,826.0 ,68 ,0.4 
2017-8-19 20:00:00,22161,5.90 ,79.8 ,16.33,826.0 ,69 ,1.2 
2017-8-19 20:15:00,22162,5.60 ,81.5 ,16.01,826.0 ,69 ,2.0 
2017-8-19 20:30:00,22163,5.60 ,80.9 ,15.98,825.5 ,68 ,2.4 
2017-8-19 20:45:00,22164,5.50 ,77.6 ,16.07,825.0 ,65 ,2.2 
2017-8-19 21:00:00,22165,5.90 ,79.0 ,15.94,825.0 ,64 ,1.4 
2017-8-19 21:15:00,22166,5.90 ,69.7 ,16.13,825.0 ,66 ,0.7 
2017-8-19 21:30:00,22167,5.90 ,93.7 ,16.00,825.0 ,70 ,0.3 
2017-8-19 21:45:00,22168,5.50 ,88.3 ,15.71,825.0 ,70 ,0.2 
2017-8-19 22:00:00,22169,5.80 ,89.7 ,15.99,825.0 ,65 ,0.8 
2017-8-19 22:15:00,22170,5.60 ,80.6 ,16.21,825.0 ,63 ,1.5 
2017-8-19 22:30:00,22171,5.20 ,71.2 ,16.00,825.0 ,63 ,2.8 
2017-8-19 22:45:00,22172,4.80 ,71.3 ,15.90,825.0 ,63 ,2.9 
2017-8-19 23:00:00,22173,5.00 ,79.5 ,15.74,825.0 ,64 ,4.6 
2017-8-19 23:15:00,22174,5.50 ,72.5 ,14.96,825.0 ,68 ,6.5 
2017-8-19 23:30:00,22175,5.20 ,72.8 ,14.16,825.0 ,76 ,7.6 
2017-8-19 23:45:00,22176,5.10 ,75.0 ,14.01,825.0 ,79 ,9.6 
2017-8-20 0:00:00,22177,5.20 ,69.5 ,13.88,825.0 ,80 ,10.6 
2017-8-20 0:15:00,22178,5.40 ,87.2 ,13.61,825.0 ,83 ,9.2 
2017-8-20 0:30:00,22179,5.60 ,71.0 ,13.66,825.0 ,82 ,7.1 
2017-8-20 0:45:00,22180,6.30 ,75.6 ,13.86,825.0 ,82 ,6.3 
2017-8-20 1:00:00,22181,5.80 ,79.6 ,14.22,825.0 ,80 ,7.3 
2017-8-20 1:15:00,22182,6.00 ,70.6 ,14.56,825.9 ,77 ,7.5 
2017-8-20 1:30:00,22183,5.80 ,75.4 ,15.27,826.0 ,72 ,7.4 
2017-8-20 1:45:00,22184,5.90 ,76.8 ,15.30,825.8 ,73 ,11.4 
2017-8-20 2:00:00,22185,6.10 ,81.1 ,15.49,826.0 ,73 ,15.6 
2017-8-20 2:15:00,22186,6.20 ,84.7 ,15.74,826.0 ,71 ,19.5 
2017-8-20 2:30:00,22187,6.30 ,100.8 ,15.40,826.0 ,73 ,25.8 
2017-8-20 2:45:00,22188,5.90 ,94.0 ,15.38,826.0 ,74 ,25.2 
2017-8-20 3:00:00,22189,5.90 ,96.6 ,15.20,826.0 ,76 ,21.6 
2017-8-20 3:15:00,22190,5.70 ,91.4 ,14.70,826.0 ,80 ,18.1 
2017-8-20 3:30:00,22191,6.30 ,77.8 ,14.87,826.0 ,81 ,13.9 
2017-8-20 3:45:00,22192,5.70 ,76.2 ,14.90,826.0 ,82 ,10.7 
2017-8-20 4:00:00,22193,5.70 ,79.4 ,14.92,826.0 ,81 ,9.6 
2017-8-20 4:15:00,22194,5.60 ,83.0 ,14.99,826.0 ,83 ,9.2 
2017-8-20 4:30:00,22195,5.80 ,75.2 ,15.03,826.0 ,84 ,9.3 
2017-8-20 4:45:00,22196,5.90 ,71.7 ,15.03,826.0 ,84 ,10.6 
2017-8-20 5:00:00,22197,5.70 ,80.5 ,14.97,826.0 ,87 ,13.4 
2017-8-20 5:15:00,22198,5.40 ,78.8 ,15.03,826.0 ,88 ,13.6 
2017-8-20 5:30:00,22199,4.80 ,68.8 ,15.32,826.0 ,87 ,8.5 
2017-8-20 5:45:00,22200,4.60 ,88.1 ,15.76,826.0 ,87 ,5.4 
2017-8-20 6:00:00,22201,4.30 ,103.9 ,15.86,826.0 ,88 ,4.1 
2017-8-20 6:15:00,22202,3.70 ,87.4 ,15.44,826.0 ,90 ,3.3 
2017-8-20 6:30:00,22203,3.80 ,80.6 ,15.46,826.0 ,89 ,2.9 
2017-8-20 6:45:00,22204,4.00 ,99.1 ,15.39,826.0 ,88 ,4.1 
2017-8-20 7:00:00,22205,4.00 ,77.6 ,15.09,826.0 ,91 ,7.3 
2017-8-20 7:15:00,22206,3.50 ,83.5 ,14.78,826.0 ,93 ,8.8 
2017-8-20 7:30:00,22207,3.00 ,85.7 ,14.59,826.0 ,92 ,10.8 
2017-8-20 7:45:00,22208,2.20 ,80.4 ,14.52,826.0 ,88 ,15.3 
2017-8-20 8:00:00,22209,1.40 ,75.3 ,14.67,825.0 ,90 ,14.5 
2017-8-20 8:15:00,22210,1.80 ,78.2 ,14.79,825.0 ,93 ,14.3 
2017-8-20 8:30:00,22211,1.70 ,71.8 ,15.03,825.0 ,91 ,15.9 
2017-8-20 8:45:00,22212,1.60 ,78.1 ,15.12,825.0 ,93 ,20.8 
2017-8-20 9:00:00,22213,1.80 ,75.7 ,15.04,825.0 ,94 ,25.1 
2017-8-20 9:15:00,22214,1.80 ,48.5 ,15.19,825.0 ,89 ,27.8 
2017-8-20 9:30:00,22215,2.00 ,79.0 ,14.90,825.0 ,89 ,21.5 
2017-8-20 9:45:00,22216,2.10 ,77.5 ,14.36,825.0 ,89 ,19.0 
2017-8-20 10:00:00,22217,1.60 ,95.4 ,13.62,824.1 ,85 ,30.2 
2017-8-20 10:15:00,22218,1.80 ,98.8 ,13.01,824.2 ,91 ,41.0 
2017-8-20 10:30:00,22219,1.80 ,80.8 ,12.84,825.0 ,94 ,31.6 
2017-8-20 10:45:00,22220,2.20 ,72.8 ,12.73,825.0 ,95 ,24.8 
2017-8-20 11:00:00,22221,1.70 ,83.6 ,12.34,824.6 ,94 ,29.7 
2017-8-20 11:15:00,22222,2.20 ,85.1 ,12.13,824.0 ,93 ,31.7 
2017-8-20 11:30:00,22223,2.40 ,74.8 ,11.94,824.0 ,94 ,30.3 
2017-8-20 11:45:00,22224,2.30 ,76.3 ,11.84,824.0 ,93 ,32.5 
2017-8-20 12:00:00,22225,3.00 ,79.7 ,11.71,824.0 ,95 ,32.9 
2017-8-20 12:15:00,22226,3.30 ,83.7 ,11.85,824.0 ,96 ,31.5 
2017-8-20 12:30:00,22227,3.40 ,68.0 ,11.95,824.0 ,97 ,37.2 
2017-8-20 12:45:00,22228,3.20 ,69.4 ,12.02,824.0 ,98 ,43.7 
2017-8-20 13:00:00,22229,3.30 ,83.7 ,12.00,824.0 ,99 ,47.7 
2017-8-20 13:15:00,22230,3.30 ,80.5 ,11.95,824.0 ,100 ,47.2 
2017-8-20 13:30:00,22231,3.50 ,69.8 ,11.98,824.0 ,100 ,46.9 
2017-8-20 13:45:00,22232,2.90 ,63.8 ,11.96,824.0 ,100 ,39.6 
2017-8-20 14:00:00,22233,2.60 ,66.9 ,12.04,824.0 ,100 ,41.3 
2017-8-20 14:15:00,22234,2.50 ,75.5 ,12.13,824.0 ,100 ,44.2 
2017-8-20 14:30:00,22235,3.00 ,71.4 ,12.24,824.0 ,100 ,46.1 
2017-8-20 14:45:00,22236,3.60 ,55.1 ,12.26,824.0 ,100 ,48.8 
2017-8-20 15:00:00,22237,4.00 ,66.1 ,12.34,824.0 ,100 ,46.6 
2017-8-20 15:15:00,22238,4.10 ,70.2 ,12.30,824.0 ,100 ,46.9 
2017-8-20 15:30:00,22239,4.00 ,69.7 ,12.21,824.0 ,100 ,49.2 
2017-8-20 15:45:00,22240,4.30 ,64.9 ,12.16,824.0 ,100 ,51.9 
2017-8-20 16:00:00,22241,4.80 ,71.1 ,12.16,824.0 ,100 ,49.3 
2017-8-20 16:15:00,22242,5.10 ,73.0 ,12.21,824.0 ,100 ,42.6 
2017-8-20 16:30:00,22243,5.30 ,75.1 ,12.30,824.0 ,100 ,36.8 
2017-8-20 16:45:00,22244,6.00 ,60.2 ,12.43,824.0 ,100 ,31.7 
2017-8-20 17:00:00,22245,6.10 ,68.9 ,12.51,824.0 ,100 ,24.6 
2017-8-20 17:15:00,22246,5.80 ,85.1 ,12.61,824.0 ,100 ,19.9 
2017-8-20 17:30:00,22247,5.70 ,52.3 ,12.70,824.0 ,100 ,18.9 
2017-8-20 17:45:00,22248,5.80 ,109.5 ,12.78,824.0 ,100 ,19.7 
2017-8-20 18:00:00,22249,6.20 ,93.4 ,12.84,824.0 ,100 ,19.3 
2017-8-20 18:15:00,22250,6.30 ,78.5 ,12.93,824.0 ,100 ,22.8 
2017-8-20 18:30:00,22251,6.20 ,101.5 ,13.02,824.0 ,100 ,18.3 
2017-8-20 18:45:00,22252,6.10 ,98.4 ,13.11,824.0 ,100 ,15.5 
2017-8-20 19:00:00,22253,5.90 ,104.0 ,13.19,824.0 ,100 ,12.4 
2017-8-20 19:15:00,22254,5.90 ,92.9 ,13.17,824.0 ,100 ,9.5 
2017-8-20 19:30:00,22255,6.40 ,79.9 ,13.15,824.0 ,100 ,11.6 
2017-8-20 19:45:00,22256,6.50 ,94.3 ,13.13,823.1 ,100 ,14.0 
2017-8-20 20:00:00,22257,6.60 ,103.3 ,13.09,823.0 ,100 ,14.8 
2017-8-20 20:15:00,22258,6.80 ,109.8 ,13.11,823.0 ,100 ,12.5 
2017-8-20 20:30:00,22259,7.20 ,109.1 ,13.09,823.0 ,100 ,9.9 
2017-8-20 20:45:00,22260,7.50 ,98.8 ,13.08,823.0 ,100 ,8.3 
2017-8-20 21:00:00,22261,7.50 ,101.4 ,13.07,823.0 ,100 ,7.4 
2017-8-20 21:15:00,22262,7.60 ,117.7 ,13.04,823.0 ,100 ,9.5 
2017-8-20 21:30:00,22263,7.80 ,111.9 ,12.92,823.0 ,100 ,11.8 
2017-8-20 21:45:00,22264,8.00 ,106.0 ,12.76,823.0 ,100 ,12.3 
2017-8-20 22:00:00,22265,8.30 ,89.7 ,12.71,823.0 ,100 ,13.8 
2017-8-20 22:15:00,22266,8.50 ,109.0 ,12.73,823.0 ,100 ,18.5 
2017-8-20 22:30:00,22267,8.10 ,104.9 ,12.78,823.0 ,100 ,22.6 
2017-8-20 22:45:00,22268,8.30 ,109.7 ,12.86,823.0 ,100 ,25.0 
2017-8-20 23:00:00,22269,8.70 ,104.6 ,12.95,823.0 ,100 ,20.3 
2017-8-20 23:15:00,22270,9.10 ,114.4 ,13.00,823.0 ,100 ,20.5 
2017-8-20 23:30:00,22271,9.50 ,98.1 ,13.01,823.0 ,100 ,24.3 
2017-8-20 23:45:00,22272,9.60 ,97.2 ,13.02,823.0 ,100 ,22.7 
2017-8-21 0:00:00,22273,9.00 ,76.8 ,13.08,823.0 ,100 ,22.5 
2017-8-21 0:15:00,22274,7.80 ,66.2 ,13.12,823.0 ,100 ,23.0 
2017-8-21 0:30:00,22275,7.70 ,79.9 ,13.16,823.0 ,100 ,20.5 
2017-8-21 0:45:00,22276,7.70 ,74.6 ,13.19,823.0 ,100 ,23.6 
2017-8-21 1:00:00,22277,7.70 ,74.9 ,13.22,823.0 ,100 ,27.2 
2017-8-21 1:15:00,22278,7.50 ,69.9 ,13.09,823.0 ,100 ,32.9 
2017-8-21 1:30:00,22279,7.20 ,65.5 ,13.02,823.7 ,100 ,40.6 
2017-8-21 1:45:00,22280,7.00 ,68.7 ,12.96,824.0 ,100 ,46.6 
2017-8-21 2:00:00,22281,6.60 ,73.4 ,13.01,824.0 ,100 ,47.8 
2017-8-21 2:15:00,22282,6.70 ,73.0 ,12.88,824.0 ,100 ,48.2 
2017-8-21 2:30:00,22283,7.10 ,66.6 ,12.90,824.0 ,100 ,49.0 
2017-8-21 2:45:00,22284,7.20 ,66.1 ,12.77,824.0 ,100 ,53.9 
2017-8-21 3:00:00,22285,7.50 ,66.6 ,12.65,824.1 ,100 ,53.8 
2017-8-21 3:15:00,22286,7.70 ,75.3 ,12.78,825.0 ,100 ,55.6 
2017-8-21 3:30:00,22287,7.70 ,67.3 ,12.58,825.0 ,100 ,74.0 
2017-8-21 3:45:00,22288,8.00 ,64.8 ,12.27,825.0 ,100 ,80.1 
2017-8-21 4:00:00,22289,8.20 ,72.8 ,12.23,825.0 ,100 ,68.4 
2017-8-21 4:15:00,22290,8.60 ,66.3 ,12.24,825.0 ,100 ,64.1 
2017-8-21 4:30:00,22291,9.10 ,79.7 ,12.38,825.6 ,100 ,65.1 
2017-8-21 4:45:00,22292,9.30 ,78.0 ,12.50,825.9 ,100 ,56.7 
2017-8-21 5:00:00,22293,9.70 ,74.6 ,12.76,826.0 ,100 ,54.3 
2017-8-21 5:15:00,22294,9.20 ,81.4 ,12.96,826.0 ,100 ,50.6 
2017-8-21 5:30:00,22295,8.60 ,85.4 ,13.02,826.0 ,100 ,51.5 
2017-8-21 5:45:00,22296,7.70 ,78.2 ,12.95,826.0 ,100 ,61.7 
2017-8-21 6:00:00,22297,6.60 ,80.9 ,12.84,826.0 ,100 ,74.7 
2017-8-21 6:15:00,22298,6.00 ,82.7 ,12.77,826.0 ,100 ,79.9 
2017-8-21 6:30:00,22299,5.50 ,86.8 ,12.47,826.0 ,100 ,83.4 
2017-8-21 6:45:00,22300,5.80 ,88.9 ,12.59,826.0 ,100 ,75.5 
2017-8-21 7:00:00,22301,6.40 ,113.0 ,12.71,826.0 ,100 ,73.4 
2017-8-21 7:15:00,22302,6.50 ,95.3 ,12.78,826.0 ,100 ,63.6 
2017-8-21 7:30:00,22303,6.70 ,96.9 ,12.94,826.4 ,100 ,59.8 
2017-8-21 7:45:00,22304,6.70 ,78.3 ,13.04,827.0 ,100 ,61.5 
2017-8-21 8:00:00,22305,6.20 ,69.3 ,13.03,827.0 ,100 ,73.8 
2017-8-21 8:15:00,22306,6.10 ,71.9 ,13.10,827.0 ,100 ,80.1 
2017-8-21 8:30:00,22307,6.10 ,90.9 ,13.01,827.0 ,100 ,75.9 
2017-8-21 8:45:00,22308,6.10 ,70.1 ,12.77,827.0 ,100 ,76.9 
2017-8-21 9:00:00,22309,6.00 ,94.6 ,12.39,827.0 ,100 ,69.0 
2017-8-21 9:15:00,22310,6.10 ,90.5 ,12.67,827.0 ,100 ,58.4 
2017-8-21 9:30:00,22311,5.60 ,82.6 ,12.92,827.0 ,100 ,54.0 
2017-8-21 9:45:00,22312,5.30 ,77.2 ,13.14,827.0 ,99 ,44.7 
2017-8-21 10:00:00,22313,5.20 ,100.5 ,13.31,827.0 ,99 ,42.5 
2017-8-21 10:15:00,22314,5.10 ,110.4 ,13.58,827.0 ,98 ,40.0 
2017-8-21 10:30:00,22315,5.30 ,97.8 ,14.25,827.0 ,96 ,32.1 
2017-8-21 10:45:00,22316,5.40 ,116.3 ,13.76,827.3 ,97 ,37.0 
2017-8-21 11:00:00,22317,5.00 ,102.9 ,13.54,827.9 ,99 ,34.2 
2017-8-21 11:15:00,22318,5.30 ,74.6 ,13.67,828.0 ,99 ,40.2 
2017-8-21 11:30:00,22319,5.50 ,97.7 ,13.71,828.0 ,97 ,40.6 
2017-8-21 11:45:00,22320,5.50 ,97.8 ,13.70,828.0 ,99 ,41.5 
2017-8-21 12:00:00,22321,5.40 ,93.9 ,13.75,828.0 ,98 ,42.7 
2017-8-21 12:15:00,22322,5.50 ,91.5 ,13.83,828.0 ,97 ,45.8 
2017-8-21 12:30:00,22323,5.60 ,93.8 ,13.82,828.0 ,99 ,47.1 
2017-8-21 12:45:00,22324,5.80 ,73.1 ,13.89,828.0 ,99 ,46.7 
2017-8-21 13:00:00,22325,5.40 ,69.6 ,13.88,828.0 ,99 ,40.6 
2017-8-21 13:15:00,22326,5.20 ,73.7 ,13.94,828.0 ,99 ,36.8 
2017-8-21 13:30:00,22327,5.40 ,70.7 ,13.97,828.0 ,99 ,33.6 
2017-8-21 13:45:00,22328,5.20 ,69.3 ,13.91,828.0 ,100 ,31.4 
2017-8-21 14:00:00,22329,5.10 ,70.8 ,13.82,828.0 ,100 ,35.7 
2017-8-21 14:15:00,22330,5.50 ,70.7 ,13.69,828.0 ,100 ,42.2 
2017-8-21 14:30:00,22331,5.70 ,64.5 ,13.65,828.5 ,100 ,43.4 
2017-8-21 14:45:00,22332,5.80 ,58.2 ,13.65,829.0 ,100 ,36.1 
2017-8-21 15:00:00,22333,5.70 ,67.2 ,13.59,828.8 ,100 ,39.1 
2017-8-21 15:15:00,22334,4.90 ,62.0 ,13.52,829.0 ,100 ,36.9 
2017-8-21 15:30:00,22335,4.40 ,67.3 ,13.56,829.0 ,99 ,34.5 
2017-8-21 15:45:00,22336,3.90 ,73.6 ,13.65,829.0 ,98 ,35.0 
2017-8-21 16:00:00,22337,3.50 ,67.1 ,13.74,829.0 ,97 ,36.1 
2017-8-21 16:15:00,22338,3.20 ,77.3 ,13.68,829.0 ,98 ,38.7 
2017-8-21 16:30:00,22339,4.20 ,75.8 ,13.69,829.0 ,98 ,38.0 
2017-8-21 16:45:00,22340,4.90 ,75.4 ,13.57,829.0 ,98 ,38.0 
2017-8-21 17:00:00,22341,4.70 ,65.7 ,13.55,829.0 ,99 ,38.4 
2017-8-21 17:15:00,22342,4.70 ,79.1 ,13.56,829.0 ,99 ,43.5 
2017-8-21 17:30:00,22343,4.70 ,68.9 ,13.69,829.8 ,98 ,41.8 
2017-8-21 17:45:00,22344,4.70 ,65.4 ,13.70,830.0 ,98 ,41.5 
2017-8-21 18:00:00,22345,4.80 ,70.7 ,13.74,830.0 ,98 ,41.4 
2017-8-21 18:15:00,22346,5.10 ,73.9 ,13.69,830.0 ,98 ,40.8 
2017-8-21 18:30:00,22347,5.30 ,92.3 ,13.71,830.0 ,97 ,45.3 
2017-8-21 18:45:00,22348,5.50 ,80.7 ,13.73,830.0 ,97 ,46.6 
2017-8-21 19:00:00,22349,5.30 ,82.9 ,13.83,830.0 ,96 ,43.8 
2017-8-21 19:15:00,22350,5.30 ,110.8 ,13.80,830.0 ,96 ,47.2 
2017-8-21 19:30:00,22351,5.10 ,92.4 ,13.84,830.0 ,95 ,45.5 
2017-8-21 19:45:00,22352,5.00 ,81.4 ,13.98,830.0 ,93 ,42.7 
2017-8-21 20:00:00,22353,5.10 ,83.6 ,14.03,830.0 ,91 ,45.6 
2017-8-21 20:15:00,22354,5.20 ,88.6 ,14.06,830.0 ,89 ,42.6 
2017-8-21 20:30:00,22355,5.10 ,85.1 ,14.23,830.0 ,86 ,38.4 
2017-8-21 20:45:00,22356,5.00 ,116.6 ,14.20,830.0 ,85 ,39.7 
2017-8-21 21:00:00,22357,4.70 ,93.6 ,14.23,830.0 ,84 ,40.3 
2017-8-21 21:15:00,22358,4.40 ,79.1 ,14.04,830.0 ,86 ,40.3 
2017-8-21 21:30:00,22359,3.10 ,101.2 ,13.92,830.0 ,86 ,35.7 
2017-8-21 21:45:00,22360,4.10 ,119.0 ,13.77,830.0 ,87 ,34.4 
2017-8-21 22:00:00,22361,5.10 ,122.9 ,13.65,830.0 ,87 ,35.9 
2017-8-21 22:15:00,22362,5.60 ,92.2 ,13.61,830.0 ,87 ,37.9 
2017-8-21 22:30:00,22363,6.80 ,99.0 ,13.63,830.0 ,87 ,37.3 
2017-8-21 22:45:00,22364,7.80 ,110.6 ,13.64,830.0 ,87 ,37.3 
2017-8-21 23:00:00,22365,7.80 ,116.8 ,13.56,830.0 ,87 ,35.1 
2017-8-21 23:15:00,22366,8.60 ,110.1 ,13.52,830.0 ,87 ,32.0 
2017-8-21 23:30:00,22367,8.00 ,101.9 ,13.31,830.0 ,88 ,27.4 
2017-8-21 23:45:00,22368,8.00 ,98.7 ,13.67,830.0 ,85 ,27.0 
2017-8-22 0:00:00,22369,8.30 ,106.0 ,13.62,830.0 ,85 ,31.3 
2017-8-22 0:15:00,22370,8.80 ,119.9 ,13.65,830.0 ,85 ,29.2 
2017-8-22 0:30:00,22371,9.00 ,109.4 ,14.12,830.0 ,81 ,18.8 
2017-8-22 0:45:00,22372,8.40 ,117.2 ,14.18,830.5 ,81 ,18.1 
2017-8-22 1:00:00,22373,8.30 ,105.2 ,13.90,831.0 ,82 ,15.7 
2017-8-22 1:15:00,22374,8.30 ,117.0 ,14.07,831.0 ,81 ,9.5 
2017-8-22 1:30:00,22375,8.80 ,94.3 ,14.90,831.0 ,78 ,5.8 
2017-8-22 1:45:00,22376,9.50 ,103.8 ,15.21,831.0 ,75 ,2.1 
2017-8-22 2:00:00,22377,8.70 ,105.9 ,15.06,831.0 ,76 ,1.8 
2017-8-22 2:15:00,22378,8.50 ,112.6 ,15.38,831.0 ,73 ,1.4 
2017-8-22 2:30:00,22379,8.50 ,121.9 ,15.27,831.0 ,74 ,1.9 
2017-8-22 2:45:00,22380,9.60 ,112.4 ,15.06,831.0 ,76 ,2.9 
2017-8-22 3:00:00,22381,10.00 ,90.3 ,15.13,831.0 ,76 ,2.2 
2017-8-22 3:15:00,22382,9.30 ,119.1 ,15.45,831.0 ,74 ,1.5 
2017-8-22 3:30:00,22383,8.80 ,111.4 ,15.77,831.0 ,76 ,2.1 
2017-8-22 3:45:00,22384,8.20 ,116.6 ,16.16,831.5 ,70 ,1.8 
2017-8-22 4:00:00,22385,7.30 ,108.5 ,16.48,831.1 ,70 ,0.5 
2017-8-22 4:15:00,22386,6.20 ,130.1 ,16.29,831.0 ,69 ,0.3 
2017-8-22 4:30:00,22387,6.10 ,136.5 ,16.30,831.0 ,72 ,0.0 
2017-8-22 4:45:00,22388,6.60 ,129.3 ,16.15,831.0 ,72 ,0.0 
2017-8-22 5:00:00,22389,6.50 ,128.8 ,16.01,831.0 ,74 ,0.0 
2017-8-22 5:15:00,22390,6.20 ,127.5 ,15.90,831.0 ,75 ,0.0 
2017-8-22 5:30:00,22391,6.10 ,119.4 ,15.88,831.3 ,76 ,0.2 
2017-8-22 5:45:00,22392,6.00 ,143.4 ,15.42,832.0 ,80 ,0.6 
2017-8-22 6:00:00,22393,5.40 ,134.5 ,14.95,832.0 ,86 ,0.7 
2017-8-22 6:15:00,22394,5.00 ,126.1 ,14.76,831.3 ,87 ,0.5 
2017-8-22 6:30:00,22395,4.10 ,113.5 ,14.68,831.0 ,89 ,0.1 
2017-8-22 6:45:00,22396,3.80 ,109.5 ,14.46,831.0 ,90 ,0.0 
2017-8-22 7:00:00,22397,4.10 ,112.9 ,14.25,831.0 ,92 ,0.0 
2017-8-22 7:15:00,22398,4.60 ,102.3 ,14.21,831.0 ,91 ,0.3 
2017-8-22 7:30:00,22399,4.10 ,115.2 ,14.04,831.0 ,92 ,1.0 
2017-8-22 7:45:00,22400,4.50 ,109.5 ,13.91,831.0 ,94 ,2.1 
2017-8-22 8:00:00,22401,4.60 ,109.8 ,13.72,831.0 ,94 ,3.5 
2017-8-22 8:15:00,22402,5.10 ,118.1 ,13.34,831.0 ,95 ,4.0 
2017-8-22 8:30:00,22403,4.30 ,94.3 ,13.26,831.0 ,94 ,6.9 
2017-8-22 8:45:00,22404,4.00 ,111.2 ,13.05,831.0 ,96 ,10.4 
2017-8-22 9:00:00,22405,4.60 ,108.5 ,13.07,831.0 ,94 ,8.3 
2017-8-22 9:15:00,22406,5.20 ,93.3 ,13.12,831.0 ,93 ,7.4 
2017-8-22 9:30:00,22407,5.40 ,99.4 ,13.15,831.0 ,92 ,10.5 
2017-8-22 9:45:00,22408,5.70 ,93.8 ,13.29,831.0 ,92 ,12.2 
2017-8-22 10:00:00,22409,5.00 ,93.2 ,13.47,831.0 ,91 ,7.4 
2017-8-22 10:15:00,22410,4.70 ,101.4 ,13.34,831.0 ,92 ,6.3 
2017-8-22 10:30:00,22411,4.80 ,99.7 ,13.05,831.0 ,95 ,8.2 
2017-8-22 10:45:00,22412,5.30 ,110.2 ,12.80,831.0 ,97 ,8.9 
2017-8-22 11:00:00,22413,5.40 ,106.0 ,12.68,830.9 ,98 ,5.2 
2017-8-22 11:15:00,22414,5.60 ,100.2 ,12.59,831.0 ,99 ,3.4 
2017-8-22 11:30:00,22415,5.50 ,97.6 ,12.67,830.7 ,99 ,1.5 
2017-8-22 11:45:00,22416,5.40 ,114.6 ,12.78,830.0 ,100 ,1.7 
2017-8-22 12:00:00,22417,5.40 ,103.2 ,12.82,830.9 ,100 ,9.3 
2017-8-22 12:15:00,22418,5.20 ,96.6 ,12.64,830.3 ,100 ,17.3 
2017-8-22 12:30:00,22419,5.00 ,112.3 ,12.50,830.8 ,100 ,24.2 
2017-8-22 12:45:00,22420,4.90 ,96.5 ,12.60,831.0 ,99 ,23.7 
2017-8-22 13:00:00,22421,5.30 ,99.2 ,13.25,831.0 ,95 ,17.0 
2017-8-22 13:15:00,22422,5.70 ,108.2 ,13.95,830.9 ,89 ,21.4 
2017-8-22 13:30:00,22423,5.80 ,77.1 ,13.90,830.4 ,90 ,18.1 
2017-8-22 13:45:00,22424,5.90 ,107.7 ,13.76,830.2 ,90 ,10.3 
2017-8-22 14:00:00,22425,5.90 ,93.0 ,13.24,831.0 ,93 ,10.5 
2017-8-22 14:15:00,22426,6.10 ,97.7 ,13.28,831.0 ,92 ,9.1 
2017-8-22 14:30:00,22427,5.90 ,98.3 ,12.97,831.0 ,94 ,7.7 
2017-8-22 14:45:00,22428,5.50 ,78.2 ,12.71,831.0 ,95 ,5.5 
2017-8-22 15:00:00,22429,5.50 ,77.7 ,12.66,831.0 ,94 ,2.1 
2017-8-22 15:15:00,22430,5.40 ,82.6 ,12.57,831.0 ,96 ,1.2 
2017-8-22 15:30:00,22431,6.90 ,71.8 ,12.47,831.0 ,97 ,1.4 
2017-8-22 15:45:00,22432,7.00 ,84.1 ,12.30,831.9 ,97 ,1.4 
2017-8-22 16:00:00,22433,6.70 ,91.5 ,12.14,832.0 ,99 ,1.6 
2017-8-22 16:15:00,22434,6.70 ,89.9 ,12.33,832.0 ,98 ,1.5 
2017-8-22 16:30:00,22435,6.10 ,74.4 ,12.70,832.0 ,95 ,1.3 
2017-8-22 16:45:00,22436,6.00 ,74.5 ,12.81,832.0 ,94 ,2.2 
2017-8-22 17:00:00,22437,5.70 ,71.2 ,12.97,832.0 ,90 ,2.0 
2017-8-22 17:15:00,22438,5.80 ,71.6 ,12.99,832.0 ,89 ,2.1 
2017-8-22 17:30:00,22439,5.70 ,88.7 ,12.76,832.0 ,90 ,3.2 
2017-8-22 17:45:00,22440,6.40 ,80.9 ,13.03,832.0 ,88 ,4.0 
2017-8-22 18:00:00,22441,6.10 ,91.0 ,13.39,832.0 ,86 ,3.4 
2017-8-22 18:15:00,22442,6.30 ,97.8 ,13.56,832.0 ,86 ,3.9 
2017-8-22 18:30:00,22443,6.10 ,80.9 ,13.60,832.0 ,86 ,7.0 
2017-8-22 18:45:00,22444,6.10 ,83.0 ,14.25,832.0 ,80 ,9.5 
2017-8-22 19:00:00,22445,5.60 ,104.6 ,14.05,832.0 ,82 ,11.4 
2017-8-22 19:15:00,22446,5.30 ,94.6 ,13.97,832.0 ,82 ,13.7 
2017-8-22 19:30:00,22447,5.00 ,99.1 ,14.00,832.0 ,81 ,14.2 
2017-8-22 19:45:00,22448,5.00 ,102.1 ,14.12,831.8 ,80 ,13.0 
2017-8-22 20:00:00,22449,5.80 ,95.8 ,14.06,831.0 ,81 ,13.4 
2017-8-22 20:15:00,22450,6.10 ,98.3 ,13.88,831.0 ,83 ,17.1 
2017-8-22 20:30:00,22451,5.00 ,85.9 ,13.52,831.0 ,86 ,18.9 
2017-8-22 20:45:00,22452,4.90 ,112.7 ,13.29,831.0 ,88 ,18.5 
2017-8-22 21:00:00,22453,5.60 ,110.4 ,13.46,831.0 ,87 ,17.3 
2017-8-22 21:15:00,22454,5.60 ,118.5 ,13.71,831.0 ,85 ,19.0 
2017-8-22 21:30:00,22455,4.70 ,126.9 ,14.36,831.0 ,81 ,19.9 
